name_product,price_org,discount,saled,image,link
"Áo khoác blazer, áo vest nữ kiểu Hàn Quốc tay lỡ, chất vải đẹp, nhiều màu - Thời trang công sở WFstudios",303.000 ₫,-19%,Đã bán 2,https://salt.tikicdn.com/cache/280x280/ts/product/63/64/9b/de74f60aa85d5582ed1f2d7ed4a3d967.jpg,https://tka.tiki.vn/pixel/pixel?data=zh2LVQW6xvsS-uyx4DwDzfvilxASJPgcSHDYsXszDCUfYbzt0d-es60J-iFIu22dQOW9dXgwdf9WEeZazHl7h10pqSSEP3i5xfjIGTNEZ_LNnWQ8mJWlWeSGAKnpvY3bsYAUlSMSdUkeEbbu-_fdR6JbS8AX4E9V3pR88qdMcWDw6pfokpq4D4YMZAbxxN_nSkEZV__MojLyxhM2sHQ0CaeeUJnbdCITtd2oNtU-fYmJarflRHCTYFo3l7cz1tfKMmz-Mv9lNIYL24rUXUgfpg57__v0NGdQIc4NUobwzHKoKNFfYnDSKsIIDgalIHdAVxzoUpbXjZpieB9uXkgm8QURmof38gBeSAieg2eNXt_lD4sIkdadWkPiLa29jW6e8VfijME2nTbkVoROGL4qM1UOqK31deedLW4-xDc--PqERn9d9bLPNT_yYP_1O49oHodIAb6ibWnsptoXJ3oJ1o4jcafrkC9gAkyyV_tpfu40Q1EMx0ooNgpfwsHx09ENl0sl_pllFbdwr3GAyjDVTWx7PtU8XZrvf8HeYzymmdW-hlgyjmdOn9qk5Nwobf46hSxEPrSZGpwhxInlRqztWsDyD6JRzVw7wTZGr3EkFq_nfDmse1aWrKf8ndhTLTsklaevmrfxIUTosJkc9-iclbQONhikckIhSqfaz6pLaV6zvfLL9zsBijE0FXursxIngRM5s20uZbFy56UA0d1qgP-Ov9hZmbLIBkFgp91-M8UKY1gOglxRUho_e9GQ91bdBbD8UJLHrVDClZxl39UtbfxJIWTuhkysmvLqgexiun8cdUY9G9ksTeTsw76zY1TFvCUqOjHAgcKpedNbH7ijxGP4zzXpdPsVX71p41Zr-2a-54rpfYjl5P_g1ni4d1y-ugfo4vAGIS6xiNhhIQciKKeHMO5ffgCRO5lPh0z5N5cb5sNFNpAVg7DIL4Wrht5jBSUv6D1_DoqnPz-z17JzPOstromO6KVWfp1GTRv5Y_e3YIoKX7W2W7xu0gShcL9oTLVUI_kES8b979K_knBf5-NOr-tw8YL5_SKeuIjeDpUoDi6fm7-91sYiTgr6Vx9kG_CkjPJXUwGeTfj8dlJbZNQlE0WsjdSc7pBxQ1lLshy01dwCfXYc9pwUWmQ0iB7dYDMQjptP8cnsH7U1S5RR6xbGZLZhJ40M_yDUA2fL57L75-xPqS7e0QIGnYy7zJjFiZFckYkBIzfYJ510jmm6OzIAexRzt8xhQWiyu3csVPZwYDaxgEqmTRW9qWmkj0-r3dzLf_oRBqzOROj2lqBiGpX8mkNM3FKFh40bIC4PB051NS6X5W4zGh6ROsdF-Mde5hNwt2Os04v_OE7nIazu8XxfkoFPKlHXYWhhREfuoQq4ZissBUccxEKht48znfnQw7dWarYxM5NLMxmLT8_hWpnO_2rfFEYfUc5DO9SJE7p-nxzs3bp5KpWzScl7k8zS8dLVDtIer2HAXaRlP_8ACj_myAoH7cGnaQW97pEA8QVi8r9JVGgSVQ-SqoPC6lStOyint4a-IllPqK85mLG_dKZj6NdfhKMYnqyJIYCMm6_X7wUudqUUIZNhVuBnXBwUSlBjI4WJvYtDkjyWS9FZwQqYhdRIi69PlNitVZDOaShRZ8vf6IAHFVMNIoXcF0rE73yilvI8CPzyVryUJlPpwUNNYCegb6Q2Pe1zGJVeaNAMjLJRif31sTKfOPxlaoccsOJi2pj2KWuHL7xBgjiz3TU5UxPhn94JQEaMUwnEqMzZPwqVRnLE0o1RUonR5d8AMZ7imP0YS7QcwHHU7Q08aOfM4KoLfp30bfDlsTFQlvPJaHVRv_SzYZ0-LLh690ujFIWUZ9z1M-OvLSPMPf3XlyY5FFh2dnqZoaaNYAMeQ4mA9b3bL_HWWdJSp7B7KRInPG6myCjU-ck9Hw0fNn2uMYQInefrV3QW4UCR9pDRp4Ec-voUFAllkHGFtadLPiHN7iftEgHQquwk2dbg7VUpl1PvMDy2-iT2i5U3PETsPXQBeKFdZSkWQ-7cGwTBakwTXLVJeKPXtv4AKnBk-HJdXVAdG0z9S3azxqWw6zxoxIm1mpwwop3L&pos=16&reqid=UYDLXfsYIzGvIvqx&type=CLICK
ĐỒ BỘ NỮ HỌA TIẾT XINH THỜI TRANG HOT 2019 DBN08,699.000 ₫,-50%,Đã bán 8,https://salt.tikicdn.com/cache/280x280/ts/product/19/34/a9/ae2eb0afbdb53f12e44ca399b6a8b238.jpg,https://tka.tiki.vn/pixel/pixel?data=d8cpW6IHyAYdEWvRBHFVL01H4GudOEsdj0v9sBeXlH4hD6Hik3cx8G_r2WzDK7XrSd7AcUYx8HhuzipOl5U9OHPqIIWOmdHwMuyayVaQmVFf6KFfIMhP2X2rf04MCx0orb_EPtDWyjtj1FeN6kBvSlPTPjZTmUF0AShxNdb4_pcf4BHARbDgYGHHni_vYB53EnmFwPuIS4B59FEdkdhUrgfLRwl5KgNJVKb8ijLBh8xTcoIJzMci5UBSUvpoOLPwTZobZ1xuL73Czv3zm01cCb4DZNSVIwjmtH0UpSTC-iUPm04ywJISsm5TSmf3JJjFXqhgozO_mkDgKSFYSw7wqQhFiuvTyrQCSZ6LNBr7fMsATbhhRPkP6elM_h0KYHpltohYmtxEfGzxQiUY6pV7g-Qz9M1bzaT3wrtk9z3Aw3d73e1erilGr641DcYH47m1OkkibnkdquhKXOguIOPvbdr_zWzBI-Rr91TMR6xVI2UD1EvTGkuoaM0HQ7k-_T_RtQ6r9O08V8oyhRZDL-xRDiHv9LitKRqbkjA78Q7TxHE82i0kPJ3bnlf8twqZQeoZoPgmzjZgnUuYLAXHr9G-06gu7nowjC-6SM9Z98RCeJVS30YzDCWAMAcqaSppwRzNLSQrVq9fmh2o-8G1Ty_rq7PEjENnaPzbdMkrDGXLXq2r2cWdh0HXHVvN_43DVfWFFob1LnJzrdit-VBeOipoA1TmIfCyyXPpfun7O9Kbvtv5pwZH5rUywtOM7konjXTBVxYLdaaH0e78zMBdlaroJQeoV8ov0GqSxH9-KuGs-RBHtqMY-Dr4ECes0v_uL0sQa2ygHOJ5pk9lmYJAJDlbZ90OtKM5TGp0iT0cl7r807TdMmxHBX24K-IESF8U8zZjaicFfX3LdVpbSTY0nuNOsZxjN6y7DAZx-AvTkL-3lxHS0OOAdZlDK3of_tZbhlzCKY8on0OYjafxMX0X1Yd1eRWOgLIFlM2PNDOtjVHCK06HVN1eOo963yUYWAAT6Uvh3IQZDcRZCxDfiaLxUcK94dzDVxre8SewE0eCG2sPxxWCn66dXqoeptrVbw1SlD_DNIsQgGCKT4z9m0qtl7KmiLN2iuJHbEqS5DBKmaXyC_AXX9IFXH4-zrObS9ggfFCQJyMOPvgkbc6X9g3Bd3chdfvLia8JxJ61T0V6iRDUE5K4diYeW8Jf4e7UnHqUS2bmytPff2iRMwdkrDFEnY0Du1sqpkowP64M_GrsWBUduLaDTegskYr8LOab9kWMza-KFnyhUCIkURKqCkNljv8IuWxi_785GEFRV_rtL5meO9EIti0S07u3se1CAltyUdfweHRjk15gVgERvXjVvE12Vk-9Sb_bE-be9P-B5PJHtzs17RhJ8kw3e_KUSgHR0qF3Vu4oWcyFef4RlYGgB1wtzot2C6IBHuKqMCZCbL_zekbgQoWT7On9DiPa2rOziXqkfQzA9pn6Zepl1tWpKjTC1bK4jRJaw-_QxJbEP8iyion3BdGkK-Kl9Oa9OcPbrQbuea3DrEdz7etGrV6P5yC0F_E1a2fMks68CbiruDaqKOrVeZk7fGs01Pgryp7kV54fuIZorE8HhSgI4LCkrYWvQFsMLjiIHFYHIeaSg6XXLfG8jQJAZquZTJJPwPTgoykJuthFKczz2d-IqllArKwdhUGB16AjQbTm1Lv4es5d2Em_r5IUFGfQVMDcV1iZBcl9Z0e0nYxv6rA5B41Xi3HI20XKWG7jTHiITzHtN4ZgI-zCYjaUabShzs57qePgJ4SniQpVKT-V_qjITxiB4sITDuRoi3YjNknHC2DFCFGLezjpjWgxivkfRKBn9bugFdft_slZaxkQzBXWP5rcoDovHWdT6mbjIoT702554ZmbzEsSplg6Nmh586iOEo0UrT1-ataCgeV-Ke-L-_pTADzOJKG1GliYAqQDY3M49JJjKorDM7PMjLD9ITc&pos=17&reqid=UYDLXfsYIzGvIvqx&type=CLICK
"Sale sốc - Quần mặc váy cotton kháng khuẩn co giãn 4 chiều, bó sát cơ thể, nâng mông chống hằn, phối ren chân quần - Freesize 65kg - 561",39.600 ₫,-59%,Đã bán 124,https://salt.tikicdn.com/cache/280x280/ts/product/ff/cf/54/874ee11a6d83f50c29ce6d7c89210b8e.jpg,https://tka.tiki.vn/pixel/pixel?data=eTlGXyC0oqJK9btGs55KZYMvk2XmDWFjpELgh4Ta12d9qosgDKP7VF8E-2TfZLlkbZTQK3pGqi3W3179kiAQEKmv0nEijMV9RLG5wZz7Rj0rYkebdUmOFAczrjrl7Z7Xg26hpDX5QETCoYhBw4rg-YGlWla79FuyUoOXdiwybwz5TdgIpPaHADMmtKFmIqPdumD4nlDUoJeTsVY6Uy7JSMrX5fuVK77DQZrQvOyNaK_A8f5s1Wer9gwf453GQv0T_fqVypdQI2vho0gedjR1eKsQOtWSAw3N_mNzJE83_PJh0w7o7T6EgjMrXtVztBdvxYqiXiAJ3mhwDDsChM1lx22hkuIFQPzODEqPof-AkhaPDYrVf2ebfvM21XMSCwxZQ4t-Oy8jxDNXbyDcgSSaLwexU6mAWb_Uz4IyMMaLzZaauggTYHkTvNoylDNRs04K_ozao8Rt2bzr3k1EbLrrPA5cz0URwLT6QgC1hxXBF1w9sZvY3DMNMhNJYWfcOoW5BohKRjtE46AQJUojw0X1eWkyv6oojEdM1QM5dekKGR9BChxS-Ztp4isR2rRYGyJ0l43-GtXfc8DYmD4Fl1a3hLJ0QZP4x2oKLN2ijv8-_wO3-VW2E82_juTqkO84BvUIEJ-9FNV8rUCTVXr9pGC2sjLjmwqrfCXp5j73nHnDyunKPXVM86AWqyQybQUzgYz73MdaUttIrjEaVLnRapNWprvkRmN4rJLyxpxxhap_hv_5tZUnxq85tL0Xz1LaS3US83x-XYRMJvSaXohs48SK4Bo4e19EBhkd1zyEzQ_jize0mLunDX-DZmIrR1Ag8Jgd3d0GRS7mYvJ3czFvtWNLKjGvEvkC41bBNLV5tHzu7k7eKrVvFodjJOL2Qvi7fknPzk5xXekc7hPi4xUvvvCmxV7HIzsL0TSDvLZHLjSQbCEvuY1nT2bP_otsSO5j16V9yHzMuaOnVdJF9DdFIGdPKV8KzyvOJ-Sg3Twu7BuNr2H-9kdrRMH6WJs0V3FINOS0qupUlfX5gf8WAl7hA1vwUp5LiA0YmgiVDBfaP4Tla1QMd8ZUKeMYHjXzE7OWEu-yoirFIfIRmy01oNvWO9yaJ_ooJJSePmbE6cscUUm6GuiTX0chN5Br99AkC9pKpUQObEHR8GI_6a4vyD3ENA-1-PJTLXkvzGJcI1Z2PWXF4Pf-BHgGwa5JV66n_VLWKpld_Wa-W9Iy6rKoZIBIMSGuMZc3GGQqIoerek9aEysgkvO-lTl3Pg0NDis5IXbwS7MCXg9i9FjneNwySNQKDnGYCXhyJ5eq87RknScQGoPJIh2f259wovwDDVgwssjEY3U35UIGAl_6Yw8oY-Y4SF5zMaZhdpYhwcwYmSafW71mPkCeE_fenhjqToY2mfQ0ApSc1Bvpqqe1mM4nc5Ny7HEP6gNXzTb9dX2x_1yPhaYq2Y1NV9YZ6cKdbeSms3qJ_zHugw8X27ZiPd8X7BaCISZ2m9JFpWWFpCRrJcCreMd5ZGj4-TQvfyFqogPHVNGQzbr4IO7dih9JjakZcqv2aRPOsQqCi8j9JGjdect6ZwT7ss2lFmaO1zKgxY3ygK894YmV4m4KkFBFhzXCsPG5-uGbuSL_x9sAIPTW-uZffPDOMiWu8V6KUg4YA28v68LiijSRrUuDcCzQjK6llpqXgVPJILUweKeDW7ia-viSkG5slv8_2GUhJowgI1PYrtrrmnS0ooMlKESVCcrap34H3C94fNIau0jTzP97t9K7cGtY__hY4APUV_1uQlrI-qq8RV_zXaj7ZOAHYIJbxdIrymqsKNtNTlo2lqWL-DudcJQQJrSrBAd-Bn9qE7w3ZiG-_I9ZQnfsRwT1Z9uBHDLL5okRGTS1F7D42kKrXsIY6nxSCwiRud8NPehRYIuAkPyP18ojYaXHPR5elLP8VpLLewuCFueGuYs&pos=18&reqid=UYDLXfsYIzGvIvqx&type=CLICK
"Quần lót không đường may, co giãn tốt Bon bon - SV8018",208.000 ₫,-50%,Đã bán 36,https://salt.tikicdn.com/cache/280x280/ts/product/6e/c3/be/3c96508d083a71c7c52cb19ba53b0302.jpg,https://tka.tiki.vn/pixel/pixel?data=_xpjbInh45JdlCq8hSGRlAVjm92Opw0YCNPbK2fpMs3IHr4oVTHNEmVbTliJcPyJJ9fe0gKAPbmyk7taj1G0zR5lcB2r_AuLbEKpQPgd1wpo-I5Flv0QyAO8WMal-owIqayihaoUm1ih6TPa9npETh-RQ1YvhR6aycEELdlk66kyYXs3yhVv-_zkUKse6sAKGAzrGgnomrv0ZHI5pBnyGpuOeWHYAKnavFONYAVeXBzIIGlTxZvVeccp1CDrvoRd6FB0-Avo3nazmp5c7uUyoTo-TLYW5-KLlz2uhv52NA-j1BCFZOCV7ZiKIBH0FA4R6OpOGcJYC8OM4yayaff60ill2z8m-1VHi7DzeLICxNlXXnuczb-O5TNjlhJKBubgnNSWUHcKkTUh0rwMAUK1yG2-Yh8evfbWuhixc0Bx-IJAhyn0_CwxX5aycb5qFw_q3HOFhQX3dsr47lNH3v5Xe1SHVGkXhlcI6__9QZLY7IC9BQUcoOkSinHmNDmPEPK1zVV2DtAq_-NHXQJctkLAioHGPjhVLH0so0Mti60ltBBwh05OkOitiz2zAV4nGrQ5fZ3BzWJsOw7ZHs2i-3gnekj8yYDOyLDOIzi_1KvBBOhn2taZUUUHr2v1RIUCHtIxbvWYHuKW30IXseg8_YGQH68ZKe5EYFQZnoGMqWbX4EzP1iH8NrqSLpPC_6Gwr3ez65iV1aslk813mLlDiMsnMOTh0fddzQ6ili8-fvoMXyVQ1E06-DrIjl69yRubqFS8upBZXFjmfdBjTaVrfD3es-xe9SZGqbzJVdL6iY7bo5z9CJ_6BABJlVH-4-rDWqk8B6qN67M26fmLFVdEDHSwSitxm0yTUSSvJbYc0aBnIjjVyBNi1Zk-3aaNA5AX-hwK-_tr4Oegy4qsSE-ljQTQ6ERdqUszTfeRCw-HKJE8bhmSH2QUBiTVOKL7PPpZm1aLG7RkXRr7w3Lk0VSlylq1W9G-t-NfdcZlrlKG7rUuNkfpYSKUkhbxw9wGzGvKhYaMK40JscALVfLvk9smC-MR0lsGh1MAQU-_BEU8oV2Cmb2Z2QkEhry9y6SeqH1nJ7wkm1-Ii4Qt38w-EF7G9rmYnTsZ0CQyBD1KWoZ-SXnMMX0KzFZiSCSVvfRgvRU0KkYZ2FT1d2hlyMBerUkVf4keJIrERCehyCN_dQ3Ty5T7qwVtbsFPX6UODHiI92nqItjtZtg9DYCXp44y-zqutIg9hi375Est734IA-OIera2MSMdoGCsPjN74-hqKIvzMpWDwxXlkQK8eCD4ahmtiScwTaVXJQrEynAKaCP9vIsXo9oN-9-PNwqzeH-gKG_GTc3NA8ArZ7wrgJ7tI7IAhy9W9_Eg6jueE487tu6zHeCgoigq07H-CIwzZvGRLicbBUcm154mEFV8H2qFwBkkTFUExaL498DdmBolkraNHfGDhM7eSrHSwVNRBzmB236e1_FKhO4wsXxO1wzCQM7BRj2LCWVZdMGHy8rsOPJQEa6Qyi2WMweQkOnfLpcQXH-tpF019Ocwio7PA2QfNAdTl-V6yqosI6E6hMXIh06mDK5A6_GG4eIpYhh_cgIJGg4Qfa2gj-0DwHFUblSlJSOOOvnS6qtN5IL2CIYlXTSbcdChaiNMPLaVZQ9cfltKQdg-qXKW1In7baS4CYhdPe0UA4BQ8hy_qwowT07vEs8vc3wd8vJS3wRv49JC4SqUgHVHsLpXtymafutfQ-8Lg1eV2u6S78dLtLKS7zhxHPs9vbWXKhXegKj2jMyXDw1aEPNtmoDctLf9DLm_WeUjuX1XpERIMdO3XZAOBuabjPtnIpZ772y4i4982e5-21HYAGmIAp14vhRyJXUdsxc64oAJTH2JiSs4Hk57-IsEEsaBkk_pJaVEo4gym9SeocZPYeOcDg8lTqFo38E5ZZtq6Zl7QAaFSYYYQqWb4E3Bspa8LZMN_jeqb5pI3e8hohnJF0RZC-YzW9fI1C9WqvMojpJU2HwQyHEQmU1BcbdS2AU6tnCXrI9I6XGjtNmsAYB-dc_9SMxs&pos=19&reqid=UYDLXfsYIzGvIvqx&type=CLICK
"Áo khoác blazer, áo vest nữ kiểu Hàn Quốc tay lỡ, chất vải đẹp, nhiều màu Blz 03- Thời trang công sở WFstudios",352.000 ₫,-60%,Đã bán 1102,https://salt.tikicdn.com/cache/280x280/ts/product/a7/68/13/caf485747a6c3b8ea75d42eebfac8e4b.jpg,https://tka.tiki.vn/pixel/pixel?data=vSkN7JpTAp4Jww9_VTR2ZEWXPoH8qCbxLHp4Zt4ZShqA044TlVLHfEq8eTO-R72-ZR34Kao9tKlXiF8hA-C7VSpY-Oj2rtfO97F5e1oGaqtREU7e_EM5tt2ndM5fCIM6qPJyNovevixIwNhbgDtOLmEUVlIez2iK9k5x99iH_1gyLNtRmBfMBEGD67jsxt5J58snnbcnTC0d8G89KVZNBV8gIEvjJw-nWq9DwHGyCvNuaCe029x_J6IS6hHojeKFvtElmslWac2b724Fg0EKkBYLIJ6_gD_JvEl4qy_jdEExYMkIx9rRnkX-MKeXC8OCJarabzA2-gw_gwRPeB3cxmcFIIUfvuvrEev_TlnwWnFgHLZFrq6n44RilExHmwQM1uo9onFETo5ComKb1rQqRsSQx8IA_OKdsFLU9plraYYvZCXmHJefxM-CyS8aaok7jkqi6yF2MzdT_9l1znPRHHvtm7AGY85JsHOGOn4RAx4nQ48P4W8XFY1QXWS_y4MybXdWeqUSebgGQqkPehNn5nK-bAfWr4Wvf8w1URVO8WAYgRJAoagvoMeRkjoG9ZwkcbNwxYIadGQ38NUMr2qdTd-QYyNV6vPKbZw2uuqUjUEBqcHNKAoX7I7j83nv990C5EF09td6bxex7FfA8nEx9z5pf_GzxOBn4nXfhzI4DUrW03lkism1ijYlAXe0FI9NUbn3hsH9zWpRTyb8Jq7ATjqdplsP7DrFmbLWjz6iIQjVfmbiKogyd74DX0EPGDk1Tojer-KNm1FuAv103v27lISPxWOmOTLI7xvs_O8IXzblXTd_SOwehfq59RtvRejIqZf7Lk0EKLQ7gWvRWYWGg6Nlen3ywnv0NBkUa8L-gxV5lwz0nutjHtsIVGQ_DBsd9RbhNGk1Ae8RuEZi8pwKfWahuqdZd13rgdKFhXmGgSuO2JtS3vGHxz8fibUYdjapjzSQcc4UB2y_jKAZT3cWK9LAp_4PHRbGuPavzlmNsaEfIBZrCj230urguy6dEFl0AgR_odIxqYfsOdoJB7uq61jgt_NAW2MSFhSB30eTwGiBpZRMAcSU4JnNW3nKrlQfKdhSvXTz6oMoMM9xRbVT_QEOe14x2qh1hH-OqRyxYFklglJ4FuFl7ZK0sb-FIp3u0WqrHPXTAsvjHIHKLY5LHzwYnGLqubHlJ5QCvwHF9zbrmaG1jA6AI48mA6dChJpPOOqJNpXN-t1Pmr7hZni8GpbdryuorGCkTKtnB3gFwsSum7e0xrGrTEVJ1WOpqLhb_DeFKxKR_06KHF0FJvU9EX5GkIq3kwBs8ckTQInMWrwdKAFQF3KX_s_ieHAlFEiiNtkLqlTn9xrh7ZMbW55I5OW99N9JB7EfMDnW1iYg7rIPR0ppPPwQ4ZdUctJBo8h0RjY_aBqmF8n-QxGYzAIkq9Sz15Dou9WAWjYeAJoZQVVH1Hp0dRM-5gSmeTl4daWtBd2faFf1OaRh0rJgA-kW3ByK6AihnHyOUiRcbarnmifloAVAfk5UVvJJhgvVZ5O4ZSNDEbdw67Pnu6wsAu9H0liOsMfbeBjU8YWxAkZldUI-flu8Fte4n4tKV7WSoLmzZley6t_sIJN9LvIT3VCQfDbsQRahJr3OG0mHPoX9EFXjRq2CXI0dF1F4GS3mbdqNU6U6LpowWicN7Dduz3OX-FR4BXLIprZnpGN1Kw2S4EXV_Dxc7bdxjLS0JfyCDzlPewrHKM4h7WHZ4DddeqFl-7J4qlwzsUoyvWUZV1bseeb3P7JVEys9wCQ8KRAT_ES8Z9h0iFQnqwLlmnMpvDtvXb_YovqbXqBDpzmA4D7CnhfajM-eIuUynnNwIoJtHwZdvAzZp_jGHZ0Hw2RBSAiuZRvclhnc_XI7wpdV5KBZT-Nrn2DalKWGFQYt4O97r0jdwpOgQ4S-uwdQuSEBhXqsQkDVC-scNM-t0EOckv1Ygv_SQW5m6tMIKtRVutb9o0bUpYdz7KFXEvvqccU84zuT2PHA_UwxagMWP42C-XgNQ0JTp2-BVxwAFWIgUAHArqQZ4Y9pQkVHp7tSuY8Rs5cmaarSV1q0w3FumQDB9-9rwpsVGrAC1uFhAzNFMX2fDTX2HLMVuIlZcc0ArB28I4QOJUq91tbwjtMlSa9xhIxptg&pos=20&reqid=UYDLXfsYIzGvIvqx&type=CLICK
Combo 2 Quần Lót/Quần Chip Lọt Khe/Quần Lót Lọt Khe Nữ Đan Dây Hình Bướm Siêu Sexy Gợi Cảm ( màu ngẫu nhiên) LYEQ049,74.000 ₫,-7%,Đã bán 650,https://salt.tikicdn.com/cache/280x280/ts/product/87/6f/70/3f76c10b141fa6a51ab224be75b61f56.png,https://tiki.vn/combo-2-quan-lot-quan-chip-lot-khe-quan-lot-lot-khe-nu-dan-day-hinh-buom-sieu-sexy-goi-cam-mau-ngau-nhien-lyeq049-p165250858.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.165250859&itm_medium=CPC&itm_source=tiki-reco&spid=165250859
Combo 5 bao quần lót giấy du lịch tiện lợi nữ PP Travel - Mate 5 quần/bao,110.000 ₫,-7%,Đã bán 1234,https://salt.tikicdn.com/cache/280x280/ts/product/27/8c/19/7b50bc9da68f498ecb6bec8be23d281c.png,https://tiki.vn/combo-5-bao-quan-lot-giay-du-lich-tien-loi-nu-pp-travel-mate-5-quan-bao-p110104976.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.110104980&itm_medium=CPC&itm_source=tiki-reco&spid=110104980
"Áo lót không gọng nâng ngực cao cấp, Áo lót nhún nơ thông hơi không gọng sexy thương hiệu BAW TN741",79.500 ₫,-34%,Đã bán 112,https://salt.tikicdn.com/cache/280x280/ts/product/61/7d/73/99a7f74920f066ea9094e1a50cfb0f7b.jpg,https://tiki.vn/ao-lot-khong-gong-nang-nguc-cao-cap-ao-lot-nhun-no-thong-hoi-khong-gong-sexy-thuong-hieu-baw-tn741-p97758054.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.97758060&itm_medium=CPC&itm_source=tiki-reco&spid=97758060
Combo 02 quần lót nữ thun lạnh Vera,45.000 ₫,-23%,Đã bán 1161,https://salt.tikicdn.com/cache/280x280/ts/product/75/7e/1a/a618940e4a382f1be5cf75098ba2ba8d.jpg,https://tiki.vn/combo-02-quan-lot-nu-thun-lanh-vera-p58355694.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.58355710&itm_medium=CPC&itm_source=tiki-reco&spid=58355710
"Bộ 5 Quần Lót Đùi, quần mặc váy nâng mông, kháng khuẩn thương hiệu BAW NT03",99.500 ₫,-34%,Đã bán 166,https://salt.tikicdn.com/cache/280x280/ts/product/99/73/5e/4d6286d05b766dbc41bc6a681fb9611f.jpg,https://tiki.vn/bo-5-quan-lot-dui-quan-mac-vay-nang-mong-khang-khuan-thuong-hieu-baw-nt03-p82905115.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.82905121&itm_medium=CPC&itm_source=tiki-reco&spid=82905121
"Miếng Dán Ngực Silicon siêu chắc chắn ,tiện lợi cho phái đẹp - giao màu ngẫu nhiên - Hàng chính hãng",22.000 ₫,-59%,Đã bán 27,https://salt.tikicdn.com/cache/280x280/ts/product/ab/2d/b0/a251857707cf150a97620db6265cf315.jpg,https://tiki.vn/mieng-dan-nguc-silicon-sieu-chac-chan-tien-loi-cho-phai-dep-giao-mau-ngau-nhien-hang-chinh-hang-p183058686.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.183058689&itm_medium=CPC&itm_source=tiki-reco&spid=183058689
Combo 5 quần lót nữ Flexi co dãn 4 chiều Miley Lingerie - Giao màu ngẫu nhiên,166.000 ₫,-64%,Đã bán 43,https://salt.tikicdn.com/cache/280x280/ts/product/e1/54/82/54c819845a19684fb3b7bc6505a5dfcd.jpg,https://tiki.vn/combo-5-quan-lot-nu-flexi-co-dan-4-chieu-miley-lingerie-giao-mau-ngau-nhien-p79437188.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.79437196&itm_medium=CPC&itm_source=tiki-reco&spid=79437196
"Combo 2 quần lót nữ lọt khe hở đáy sexy, xuyên thấu quyến rũ ( màu ngẫu nhiên) LYEQ041",64.000 ₫,-0%,Đã bán 87,https://salt.tikicdn.com/cache/280x280/ts/product/c3/5d/08/33e487fc61e7a56d8f6757d90cbf8ba4.jpg,https://tiki.vn/combo-2-quan-lot-nu-lot-khe-ho-day-sexy-xuyen-thau-quyen-ru-mau-ngau-nhien-lyeq041-p154249772.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.154249773&itm_medium=CPC&itm_source=tiki-reco&spid=154249773
"Combo 2 quần lót xuyên thấu, quần lót nữ, quần lọt khe nữ cột dây hở đáy sexy và hư hỏng ( màu ngẫu nhiên) LYEQ047",64.000 ₫,-0%,Đã bán 19,https://salt.tikicdn.com/cache/280x280/ts/product/9c/8e/87/e238aca2e8ca4d96038467e97c7187a5.png,https://tiki.vn/combo-2-quan-lot-xuyen-thau-quan-lot-nu-quan-lot-khe-nu-cot-day-ho-day-sexy-va-hu-hong-mau-ngau-nhien-lyeq047-p169191209.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.169191210&itm_medium=CPC&itm_source=tiki-reco&spid=169191210
(SIZE 43-63KG) SET BỘ THUN QUẦN CARO ÁO THÊU CHỮ BT THỜI TRANG CHẤT THUN COTTON MỀM MỊN,79.000 ₫,-0%,Đã bán 1,https://salt.tikicdn.com/cache/280x280/ts/product/e6/ac/3c/3c9af1f8b468cf41853305a80e61f2c5.jpg,https://tiki.vn/size-43-63kg-set-bo-thun-quan-caro-ao-theu-chu-bt-thoi-trang-chat-thun-cotton-mem-min-p150311109.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202303050600_MD_batched_PID.150311119&itm_medium=CPC&itm_source=tiki-reco&spid=150311119
