SPY ROOM - Lớp Học Điệp Viên - Tập 1: Hanazono Lily - Tặng Kèm Bookmark Tròn,83.300 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/spy-room-lop-hoc-diep-vien-tap-1-hanazono-lily-tang-kem-bookmark.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 14 - Bản Giới Hạn - Tặng Kèm Postcard Mica + Short Story,80.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-14-ban-gioi-han-tang-kem-postcard-mica-short-story.html
Bộ Sách Thám Tử Đã Chết - Tập 5 + SPY ROOM - Lớp Học Điệp Viên - Tập 5 - Tặng Kèm Quà + Poster + Huy Hiệu + Móc Khóa,229.500 đ,15%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/bo-sach-tham-tu-da-chet-tap-5-spy-room-lop-hoc-diep-vien-tap-5-tang-kem-qua-poster-huy-hieu-moc-khoa.html
OVERLORD - Tập 6: Những Anh Hùng Vương Quốc 2 - Tặng Kèm Postcard Đặc Biệt,112.000 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/overlord-tap-6-nhung-anh-hung-vuong-quoc-2-tang-kem-postcard-dac-biet.html
Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 2 - Tặng Kèm Postcard + Bookmark Rimuru,104.300 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/ve-chuyen-toi-chuyen-sinh-thanh-slime-tap-2-tang-kem-postcard-bookmark-rimuru.html
Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 3,125.300 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/the-gioi-otome-game-that-khac-nghiet-voi-nhan-vat-quan-chung-tap-3.html
Cô Nàng Otaku Nhà Tôi - Tập 2 - Tặng Kèm 1 Postcard + Set 4 Bookmark PVC (Random),82.600 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/co-nang-otaku-nha-toi-tap-2-tang-kem-1-postcard-set-4-bookmark-pvc-random.html
86-EIGHTY SIX- Ep.6,101.500 đ,30%,https://cdn0.fahasa.com/media/catalog/product/8/6/86-vol-6_bia-1.jpg,https://www.fahasa.com/86-eighty-six-ep-6.html
Hôn Nhân Hạnh Phúc Của Tôi (Light-Novel) - Tập 1 - Tặng Kèm 02 Clipsheet + 01 Postcard Mica,80.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/h/n/hnhpctln.jpg,https://www.fahasa.com/hon-nhan-hanh-phuc-cua-toi-light-novel-tap-1-tang-kem-02-clipsheet-01-postcard-mica.html
Thám Tử Đã Chết - Tập 5 - Tặng Kèm 2 Bookmark,76.300 đ,30%,https://cdn0.fahasa.com/media/catalog/product/z/4/z4000145889612_fb68f19a2d9ac43702fbbeb63b5980b1.jpg,https://www.fahasa.com/tham-tu-da-chet-tap-5-tang-kem-2-bookmark.html
Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng - Tập 2,101.500 đ,30%,https://cdn0.fahasa.com/media/catalog/product/t/h/th_-gi_i-otome-game-th_t-kh_c-nghi_t-v_i-nh_n-v_t-qu_n-ch_ng-2.jpg,https://www.fahasa.com/the-gioi-otome-game-that-khac-nghiet-voi-nhan-vat-quan-chung-tap-2.html
Thám Tử Đã Chết - Tập 4 - Tặng Kèm Bookmark,76.300 đ,30%,https://cdn0.fahasa.com/media/catalog/product/t/h/th_ng-tin-s_ch---th_m-t_-_-ch_t-4b_a-_1_.jpg,https://www.fahasa.com/tham-tu-da-chet-tap-4-tang-kem-bookmark.html
Thần Chết Làm Thêm 300 Yên/Giờ (Tái Bản 2021),84.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/t/h/th_n_ch-th_n-ch_t-l_m-th_m-300-y_n-gi.jpg,https://www.fahasa.com/than-chet-lam-them-300-yen-gio-tai-ban-2021.html
