name_product,price_org,discount,saled,image,link
"Váy ngủ nữ, váy lụa 2 dây VILADY - V127 dáng suông màu xanh rêu, chất liệu lụa Pháp cao cấp ( lụa latin",199.000 ₫,-52%,Đã bán 297,https://salt.tikicdn.com/cache/280x280/ts/product/c9/58/40/911da69369b89ca31fb9f8b794e0e1bf.jpg,https://tiki.vn/vay-ngu-nu-vilady-lua-phap-cao-cap-mau-xanh-reu-dang-suong-v127-p173015547.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.173015551&itm_medium=CPC&itm_source=tiki-reco&spid=173015551
Bộ 5 Quần Lót Nữ Cotton Lót May Chống Viêm Quần Chip Nữ thương hiệu BAW NT14,139.000 ₫,-17%,Đã bán 87,https://salt.tikicdn.com/cache/280x280/ts/product/a1/8d/62/c77eff8c07482d7512a4568e1ce7f72f.jpg,https://tiki.vn/bo-5-quan-lot-nu-cotton-lot-may-chong-viem-quan-chip-nu-thuong-hieu-baw-nt14-p82917876.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.82917882&itm_medium=CPC&itm_source=tiki-reco&spid=82917882
(SIZE 43-63KG) SET BỘ THUN QUẦN CARO ÁO THÊU CHỮ BT THỜI TRANG CHẤT THUN COTTON MỀM MỊN,79.000 ₫,-13%,Đã bán 1230,https://salt.tikicdn.com/cache/280x280/ts/product/e6/ac/3c/3c9af1f8b468cf41853305a80e61f2c5.jpg,https://tiki.vn/size-43-63kg-set-bo-thun-quan-caro-ao-theu-chu-bt-thoi-trang-chat-thun-cotton-mem-min-p150311109.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.150311119&itm_medium=CPC&itm_source=tiki-reco&spid=150311119
Combo 02 quần lót nữ thun lạnh Vera,110.000 ₫,-36%,Đã bán 27,https://salt.tikicdn.com/cache/280x280/ts/product/75/7e/1a/a618940e4a382f1be5cf75098ba2ba8d.jpg,https://tiki.vn/combo-02-quan-lot-nu-thun-lanh-vera-p58355694.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.58355710&itm_medium=CPC&itm_source=tiki-reco&spid=58355710
"Combo 2 quần lót nữ lọt khe hở đáy sexy, xuyên thấu quyến rũ ( màu ngẫu nhiên) LYEQ041",69.000 ₫,-12%,Đã bán 697,https://salt.tikicdn.com/cache/280x280/ts/product/c3/5d/08/33e487fc61e7a56d8f6757d90cbf8ba4.jpg,https://tiki.vn/combo-2-quan-lot-nu-lot-khe-ho-day-sexy-xuyen-thau-quyen-ru-mau-ngau-nhien-lyeq041-p154249772.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.154249773&itm_medium=CPC&itm_source=tiki-reco&spid=154249773
Đồ Bộ Nữ CARDINA Chất Lụa Mango Áo Cộc Tay Quần Đùi 2MF04,169.000 ₫,-35%,Đã bán 412,https://salt.tikicdn.com/cache/280x280/ts/product/57/96/f4/8cf539189fbf3324b2bb27dd6ec0438f.jpg,https://tka.tiki.vn/pixel/pixel?data=KRjeyhge89Q4WB-3Fei_c0kuxOGRtceV2qpKqZv8RTY9vIPKSOuvSJSG8v2unL8fW6sEbED7SaXuGVmurvl9WsfXj-jKBFO4y5cGdJAuWhLT74N3EuD2ARG7v7GqSKHctI6eGFVZ5tCioOOXp58qxQNbwltYfqovOM0rWcKJpeHgsVjx9pMD5_j_v0cX0njRrx-peSl2eolDqXdW4MSe3G0XxmBNmWCiJD25yzvgPi692sGbKgOMUy53c_Wh8PTIXJ_rtp66QaxHMVh2tf_kG4EVcEOPa4GwZ9QOjySzDwhTKOg-Q_qXs3yjF5P3X1nEFScaTKHuOWkxVGxlwwIA_uHCsxVP9mEGN8w7sUNwDtrOF1u_Ul3-K4OiyGCSahS7rEzTt3hIMa0PtFi2q7LHp_T9yLZJWB9NrxKyFQJEO7QkeImY6u2G4IhbTaJ49tcgS4dl-PAfO9tR15QplcDWSQxMNFNo4KlHgwiOJSbWpxEBo6s6i2QuFHOR3o95qFDpGoH29tN5apSeVt9ut_I57Qb-X9dFsZNzxUav1U09ERf6tGuQeSO879Uz8XRjULbU_kCk3rQhyGx76PzCITJseb_p3SRVm62uYj0qq2oFHJ7WDMhTCv-LESkOUhdsVLLZhRNgyzVpZTcbm5PlddMYIjnvWdVO7W3mxKwg3Feu2rJREB-EmPfJEeTvDrZEn3IWG8GvQ1liiqVSFwTcm_QcD0Dxb_fB9sF_ZkeFG6tjdIdbK9DREU_bsdJXHBXKDTHnd_ND1oA4jb_-CHdfWH8ChC5VIrDIbPwmI6SerTQ46JZKtANmsJnVhfcYfNsaxC7fcZzCMWCGPhKTWEYC-5aoiVk--WY5Ncy73eOkzQ00tJXIHZ34542VSTCUWqvL7UqYO2Tnc-xFgeo_FunbQYBq62MvjwgyY04OYSbJ-MQ9SrVXDUOzzK4t05YfcGTfpPwL5s-PrmN1OR0X8u4gDS9KwPATLcXngiNLaJZLwUci9buMFxLWa_R9b6Z2JWU2Zj38EudGUb12gtYKtgcRG_PFJs0ZFJSWJ-kUiqUjEOmx2PT49p5a7JWXq2CwUzFNq_QmYVV4bj5kTYOaGioUZZ6Uipll4flXdYT0AdVJ5dEo2jsuUX08IMiG1tVqDvTWoWCzp2KgvVbA03mYy1aBzgb5bfnr2O7zok0PnExtDk_GZkDLeAwKvrXYPxfXZN_yzonLT9xpJT2RF5ieyr3o17ojFzZkwOzMF9KFVcCBDIa_bu1uJTrOtO1at9rfY0RwefQrdMfl_Z8zvRl-0BCY6h54Hko1oF-Hdu_mbz8z-xPphHW_OvLgSTun_pkZ1Ribl_E_ypUyByJh7Qg44vz_af_zGwRomJHQCDV6cz7nrmuirHaLKsgu9WLyeg7qmqC5fyxWh4BijHwxSUECX2FvKxFnefJBVzidinNku1LZ92_kfkSp4MU5-Gcs3q2pZYtSjTq5spas-pKcx-ZabARlEGe3E8WqAz4BGV0CsohXuzLxFxAGBtO6bbLKVyTVV5pm-9dWQ5d0RZzJIXqsMjplybMihCxgYCLX5PxWQTINCkF-0-9TWYCMqNg9p9PrnYRqtAtSoi5xFIcuLCg-iqPKOaZu6Sn1BRTEY6xWwdR6CVSkf-MmNMwaOJ7d37p78CZ6t8yZlxzDtWZG-1WtZlBOyNol5GZQubDpTzQ3Cz7HVS9baZOJSdQqOYe466SADHL6HFy-_WneRBPNrI1dzKIXY0MwyTUYlotDUExmfG5oO2eV7v3qgTJAjkMEt3T9sL-lIdMna0RaLhZH-5cF1YAHuLUCZPmMiWa1j9eWwcbY6tn5-uCIcZpTjTlDPCKtZy2KtvkeGSIMqNKBDUffgALfFmZP3p6CHIW0oL9wGpFVObBARfBPZCUWn4Eli8_bI0lOSqymCuoWWrAVegt9GgwMIwFA2IsFljxKhj3ucqK1gPKKTHzA_UJdU9s8pQDaFKF_uvWkRvoor1jmQ_R1&pos=16&reqid=Ultx1Ilh0QxtgPSY&type=CLICK
Đồ Bộ Nữ CARDINA Chất Lụa Mango Quần Đùi Áo Sát Nách 2MF01,199.000 ₫,-35%,Đã bán 18,https://salt.tikicdn.com/cache/280x280/ts/product/f0/92/74/8a1b8cf3a02bb31abf9d8946c2afc23d.jpg,https://tka.tiki.vn/pixel/pixel?data=kQzlelVvQzbGCh3MPcGY82LUZ-NEyBJYrJ2lKApa3Ek9uKjdFpwjpapLabyXPacjPdSnV1yO9Hn8FbSAIUQNYNeIeWVpqRGk-ufWVeRiQuzuG-Ik1c_8R881IKpwscDdeCgG_KQAkLDEQH3A7HMeaWzQKjkVDtwgsOHmR1N-r3NVEWllkIRWjfCgMfp98WaITXAMb0C7a-bWBUDp3fPzr_8ZBWsAO_ccBsLIykAnbO5W8m4ZUgZP-PBiwwvMDn9oidp611uwWr0oDSESZUWV1XJTAZbGEOlUJylXXzrpbyguw7vSBMGMHqZVOmtLcu5bOY5BFB9WWRIYeFVKSJHaeyhGUnxGl24w2AJN1W9Amy1VJMHwWiKTpqEYIKZDY0U0hs1STNfsApkzQDLsvEKS4rNO25T0U37SvsN2pFYRcNEgypwiY4-ufkEp9TLQ3n33335BC6qQ5nlDu5R8b73gU56ZKin7VAd6GMfgDvgmUw7lHlhRgM36b7TR7-8CbktvwDDaL4N66ln3PquvYI6wIcPsgi4G0zMEvyRwbqjAuF_cxKR0xj1j21LpcbS-H-i-6AMmJUZ8IqeJ-pjkWGRteN9QD1QLf428jvIXMPO-gBynpQIekz2bTup4Ds8yPZJUn2xALr1P0lJn7XTL4iJVnBprImHuzmWoEKgRSEEMsZ6d71TBe9kO8MNE29D8xT-e738jPuNjSwItQriwH5H-f0Oiitu4DD0iu-Yb1D1iRWsp6DCL6B8drWNiCvNhejheFs_zY3kLfKQvnEbrE1X5pv94WMJlRrCvW00qWJICtqUE3EjWLCpzBW4m8kRUro82zXMCXrKIbIOGqPFXPAW-V9xhU5ZqC0Nzu06LUU9NMCGxGU82afh7CS-v-_x2BO8cy2PtSGxHFsbw2KojWUh2zbAKAlzrXK2LYrBs-5_pf2Unk5Qlfun8iGUCLBSX5opeajb2Wgob5DorLQ4Ma_MoQm7RhMUmgcTG45f91OArMjX6KUesHhtVRWiem8iz6yPQw0SaW2md8QvRai79Z7wTJcxqz-MmeXRInBtryYIqt1W92fG7kZchy4HxVj_4LR6kJSOjGcsj7RQlTM8sv5n7zNDZGbeECNcNi4_jACfHF_JTxBDmLfPRiJR7oHCakBkoko0o5r0RE9PzRm0LuJF9ciy7pLOuXXW1FieG8dQ2V7-tbcFrvHNkQhFzrx8P7cF6DE3e50oGWoqPqo7GKII7i0nKZ5dp3xu2u-aFrAXSZFcE16kbmWAoS6DU68naUaEalK9BWEoNSEpWjSKnhZKiOPhLMXwupHeJYjdhSiBqZf3ur27k7XqeVGQdYlEP_0zjmegYDsFsnC1_fTgr11RktDIclYmhm_0Uy9d639RvvnyXTHfQ6-mS_7qs4i_eJgbsxNagVHSJaoeqAKT21ztuGkyyfAe4wAFbakWrN8jmG5V3OFiu-jMUgw04VLawoT4oVFitlIt9q9cJ9I5jzYlVwinmA6MVrDs3J1mUDRfKe9TpeeZgxQh07uTCrmcWy76VJy5mPo4fsFhuxzwNMEPOYRT4-2vnWmc-1r7T8zsCvf83XCs44-RAg1UTp4Jt_G3sCHKGmFyeeGFiTTTc4-zQob5ACxtSJHsEprICUJU5dRfxIqvmTovRYWYfr-i13i4RXfMwdKjciL74VriEA6QIBU5jMnI7ga9aR4WFGATyYUcQh70ZYOYAZa_KkbdtnUC8Kq7NvSCvRuVKXqgphHyLAE7-4cSuFRo_gRkYFPkxAVEUDx10e0f9Hlx3OkcTL7vQgc_QBznq-Kx5Ryi7lQ3qveoqgnJ6_7qlUcWY_aBy-I7nktZsc3q0fnABYjHXRAksB_x33J71Hl1Skr1ggHhLRygbkFhx0Al8JroVIquB7nqT-yrn5CC37i2jPJYmic1c1wv61YaPxPkKM5CYNxHNG1B6Owl2N_pKt_-_-6dAMwxFBjobCdJUSX5MkenBi8agRm2yWPX3ZoNAXSv9Oyh9L9PkLHSdXbuQuunqrMukAO3sQFKdAtWyOrnn2eBNon07DkRKQm0&pos=17&reqid=Ultx1Ilh0QxtgPSY&type=CLICK
"Áo Gió 2 Lớp NK FASHION Phối Túi Khóa,Thiết Kế Chống Gió Không Thấm Nước Chất Vải Nhập Hàn Cao Cấp NKAK2208002",389.000 ₫,-47%,Đã bán 238,https://salt.tikicdn.com/cache/280x280/ts/product/e8/26/9c/db1a697a81ded34e9559712f69b23bfc.png,https://tka.tiki.vn/pixel/pixel?data=1AojQGfE27oP7odtceHwvk8dlPXsTNnm5GOViWgu7cX-EHPQ9NAR3xIQrH40c-E4ayqSDqmQccxR42P1poPyCzvTftXJgXA8mL8NeSMvg-OHg7sNQPMlZsfUSa1BcplcM4yGl-PUkplNJApfm71aqZlRs4HyF8Ro2VL5f4rgQdAzRoBo9Xz0I2CdiQVKybdze7Lg7rjrpSOowArJKeMUcJzdSdkPWn3K2n2mTzceaDylP44XI-W-h4ga_Ldk_zrrVK-_LKG247RNSU5BSB3FtUeBepcS27UR7pbHNNnu-v_fsYgunZpRW3xuHH7aaXORv9jAA9qxUtXsoZouI0z01mvT0ax1nYAL-s1oD28EbG4gQ-2wE1M16Q8qkstGK9EZ4YRcMdZQg699gUOluSAhYZsqGyJ6yXJ-kXLZQRvm2tNFWjEq9zq_ch_--tp2lJIy4AveODBEThYOM2I6w5a5c9zZq0UiYZ0u3puap6gvTWtYNywLMJM1fGCYcvpSRdFtLXEUy-iQE2BmHnZvNCbgGD1TzmYCMYz0ZUHlIOH3Ct3iwTT2PLTVAZ4WgtAb3gLSyfdad2wwYSkvIe5rvwLR34Wl0I6akXR-PlB2HgSgDM_newfX_joUZzp8QJeFmw4s9vjqxsGfN-0DBd2Z0kOpbGwFlA2woBq27Q1hnebiZbqgtSSU7tWNxyisWyltf2jBAt5KLbEzBrM7RZNyuFu_C1B53bu2CiVWVAxiJFeyjjpB4OYUkUp_f8BbW74InZEezr0kE9XRviRh-XUu6OwIaHAfmfltA0hNT8HnpSEHHShGqnlif-b-q_nlCL29PnIdcS4p2pSSEAvUe0XPF6ZBDbQWE_Qt1lrvQ20S-HrlCdV4oimuSKblsNqOgGNvivc7r-gKPCNP6JpVdQFgMYrh0gQwRZkBTH0CJ0E6swZuxXuNELGpU6cVxJF7MAVNRP0VsoCMrIAsD8_6Fr83pQjIfChWrSg37frp8psLblfgKDyEQTs_3CdDviG-nWUVu_Bw4dgRXQM6SxTdmc76vKQ1qJVuo6dmvLmGLbtNcbcSbzZzoODUXbZY_YS5hFdxAQDaQjWsqmLaXwHONAwDps8ndF4i-5p_w3kZWm_4vYgFx07BbL9Xnlm1KT1Zrd6S_6La_f-7Xygr0VphbfBTPuR1S47d4nu6VQOOevOsfV4LsvBfs7sz3aSNmWs83pVqxJSw1qyMLrE-gZ3RLtkmnPGgVBfa9IZ-Ct3KJtt_RXNkdxkfVNgGxuCu8MIjh8QFoPQsyJgbMLCcU7jg5IWgG6oBu4sq0DNzfGBdODQC_uWvaePJqmNGSxcH5uvKjRPDN-hn0s4JfLGQOSAk6pTHOl0JH9NFdtIlQN7PhsBEuZUgECundOU29D4hUr6xTMudl0VWCbxKaF7W5SpIQP75wJGrKfD3qiyagiBT8kKSEFCMu3wwZf7q4F1O0sUem1lQCyHdx6nY_sQ1DNFQLzqXenh96fygsr3NnBaa5otlXPaoRzyOm0rhewTiuRi0u7Dh_SjJ2IdgnskZ-mlXGLb5bbJ1XK8dxcPbPgdLZo2By_tbg4mk02vkXgVOzljbs0imgUkvcpCjyH-ZUxERFVwsHBKkIexf4WKE3YKAATqJNWXk24wh0t5Oyylr_65a9prFpi6VJAjxqWtx_4WU2NH2z6_k2HRSnNAR8P1M4coQVMnOd1UEIbNn2AstMpenzAyBs7TJNmOvBo3Mg7hwpXdymjaR-GHTc5sN-8Ys1_FdS5tLiEEfJHoe0erciGtcAG516qXY3hIv5DB1qLwtyuKAWuudRTpoNDV33Muk8yemImtyWjmkMxAV8eK9YZHjzKTL9iI7tCzW8er8kh7qJoIzEwsvnUkr1L0VRssPQx4Xz9wSPrShuvvplfHG37T2z0mfKwJLQFB2Ld9Y_VV_MMtRBvMH&pos=18&reqid=Ultx1Ilh0QxtgPSY&type=CLICK
Áo Chống Nắng Nữ CARDINA 2 Lớp Chất Thun Lạnh Nhật Cao Cấp Chống Tia UV 2NF2,352.000 ₫,-50%,Đã bán 390,https://salt.tikicdn.com/cache/280x280/ts/product/63/6c/a7/e9a1619a8fb4f30ccd4df89f584c05a2.jpg,https://tka.tiki.vn/pixel/pixel?data=8vOX-s_jXLXUf1NXG87ca5D0qlfh8WszbBeUTGh6c_kiZgM6NAxtsZm1eryQgLx7MeyrnbhFnee54hiqXJW0IUL848t9Vz81RUR62M6c-p5X9MMI8Fc6ClyyKn1RHS6-_r4jfetGKVXV-CbECESwK4AYNzW6AhZHIk69_Nx3kkdR_1aMLWvHup2obePJmFjKFgMf2M5x7DPscdLs-Uzyg_632wuRXQkyP4HjuG1EYFPDlKQvxonXtjgDzk5zu9bbnqz5lpVnVL89UeXIZa7f_Gy5ePUVd8mWHB-vugK08rMdVCqtPEaq8Z6KG-JgqQkj-IPzHyk86LVmn8IwLOniNLEBwsLjQx9mOCFMyYMlXUYrqfasY3xGydNA8Hy3LjnbNy9ie3GoTcM8wRploKnkrHjuJQFgY5DdJHGElrki67f081LqoSawgfkbOLlcIAhRvIIJC2tBl18dR5Nhr43-lvgzga9PatlmT_R1goaisHnZ4Afgp875BbaYLM_KJX2-j2_wMl2q6joOONryugMddaow2wbMXDEn89hj3mZNjMjQj3u35JEjuOoVNmoy2EIJd2BG1I6jrzm4uYgd8_f0gXatQ9CTMhgWfF6Erih6JNTAtAaatqLa8uCyFIV-JqItjyWyZW3Eo7RGQauS_Rb8hhdZBIpENRlwS-1xUd7UMiRdVUwv8lRtn040TR9gTt-td4RaAjobsCDqGXbEbEqk94_NRDjkz4UNOWKb4HsDeKM-kF-ivJ_Jl4qULy_3-EwtOxSnsm5kZo56gFMxGznOZiJMABedt9jP5rafke_PPdmGbgh7qI8-vef_yzwRnjYlstDGz5YJ_JS9KvPis4Gg85K9C4dJWytOj4V6e8h_bs7s9wNP1Zw3q8ntgbpbyjJofROSzpTk1QBA1hBnjEijlXyBE4EZB17vFrQMqv2b3y87DPsLOgyjFYKkM9W03v0qg8Dajp39halEg2zLRMnBLGw-_rpkR1Zn0D7ZrTzuF_Ddw_vNojh0XYNX3Gg-UaXVbJMrGRVrNFB2EdFpg7J-vSu891u1wuXPi8s4rv_VXMx9w081fS2znmOZLoyKYa_qXy6PSHWve8UTKmqgozMpMWxYIXmRKXUiUz5XaTElrmSXFEJLWOd41o2g7T3Brke8YYTSEHyfNoRQufw2wqaw9RQ-i97NfLsTsxM2-XxW6rcbkTYWzToaJ43W_I-Pkc4EFKQJfHXCiqCERMg69TulobKg0hyT0ji-ybOmxm-GS9AJQ75vzdjMFPWki389cLJDo2uBlEOp-vSQ1NrV07Sb_jOkftjOxrNKMM5h_VQoCFFgvagH26WoaiArkahFEHqp0o-LdDsFeFbHvwXAlnvVdW7DREgbJVsJ9WTwu8yZyMT8x0cE-1nLid6GBcLq34WmIViukw8krSCG5pLfmpM01qmLjLNxYMYZh0uvSxhnmKhFfUM5F1SAwgJz3Tr0KGp8yT-FFn0d4cM1_BAHr48ky7QKapp9hOaGkium6gPetmm4_BPDg83j3Xm9LzzPawqzn4IsxopgdO9kNurZnkjmDJ8rN7dSjxnPwQ7LfZ9A45eP_ywfbdqijQjm4hQuDSXUrhPlEqKz9cEla-wj1hqds3ixIP5lEkHHe8jweSJr9ZHH_615jjqRcorj9oSSEb4nPxg0rj-0gmuHSl4I20fQ5gq7nx7CFdoXxQvlxqmiTbs8LW8n7Yx3cduypw9C9xBRD8Td7IvML3MCnqqMCWBWK-IYHS7_T_-RU1oC83SkdCCFUBE4jpT7vzAiO7XbWhRJLJa0OpdjNKqiD0bYwgSz0PS9a443xde0VwVxW8bWlWY_9zPzQrSuc_TsD8BhfOLf_eCUryof9w-bKKUPCfYkOzym2HYvleJviNyCWfKtrUN8_XxGersqA2jHYwU0-kHz_JlvPB7A3VqozOqPayFw2CUITX9h2AMqaXISSNtU0xN19nY5oXYbVp_T8F6GJOrMDT9-8JRyze90HE8isf4bTmB0UNuDOnBzWDl_KH5Lx_-JZxGkkMZ3vS1IhVvAeBvYaNz9G6-hvFefcoib0Uv-fZkMp_bmBCmQHi502FaK2KpjOR-1kv3HKaWMLjoC39Ixi6p4IEw8YQcJxDkDDIjbuggo49R_1FdhHAXV9P4X7X6fN0kkfFT0KnC-fZMA9djrUyvHSLJDQgc-zsZwUQJPI10jk0wFj8u0KtW7Jdfe0C68Cu9qyyqTC6efR-9FviXJC27vCvbEhi5X7AycYQL7tJBgaazNauaEa9nSwUWfJX_TS9cjGWvI8GQg0osPxupqu694pvtedUgFBP1cFNiWaBRxf4Dd2nFk_fC-2iJGRwC-2XUa3Fpmlj7aWxhc_iSZdyDqMgmY2KRbmvqo3BmQxovZoZsQV2Cwc5vqyvqOIfTLnll9c0YyJVuQNwIaeIK_3uLwk4EjA_LNzIRmr7ZeuzbW-0TiNR6U3NJCjq5N2rE2vt91Uf3mRaaHdMMQiCH0g1ohR3hM1VWCumlmPHNIEStqolKM_A&pos=19&reqid=Ultx1Ilh0QxtgPSY&type=CLICK
Đầm xòe thiết kế trung niên sang trọng cao cấp Cổ tròn tay búp màu Đen họa tiết TTV STORE TTV1233,426.800 ₫,-35%,Đã bán 112,https://salt.tikicdn.com/cache/280x280/ts/product/cc/4d/66/7104b78a92677db7dc26da1692001d60.jpg,https://tka.tiki.vn/pixel/pixel?data=8Jl6LTb0s5s4VU_sik6eIJa1XhE-A9a-_nLaZF78SNcuVuYeq2uDMb9e9iVqda1Phw2mZVVqqLKzRXQlFFfKtUsLi7-XLmPUgrV7JOANkbhaEpqgjqcHTbEWhtI5vKmGi9kfrvvXUEMEvcI0gG28OJHuKDne6Hyfk8vMSOIYczAhdk2Tywzg4uCp9cI4HhngpuH0938KIdtKlZlsFycSxzqjKjcG1bxdnon_x9DorAw9NWlKZhpImZtcK5OfTQB4pVCBm92Xo2NzpNsv4q6akbAG9EDZxGEDJ21v5A4ExhBnJHi135nFBlW_Tnh6DQuuUWNwpqKsQEL9y_Fg1WLBGFG_ZBprRdkOf4raX7WhhheIzbYftMDa6uE80cmZWu6h-t71y-65_h9OjByaGyyz9xb48l21KhAnj2UZUc0xk-fJOHYfO36EphqFWzYop_0xfHgo8lGGXPe0beSesVBAfZx8k1iorFrN1vG1T2HTxXDlipVoPdstnxDhCW_5tLYpAD4UM8eSGQIru3nd7ZVDJPIyJDD-5paI7aUPOua3VZXl6TJ1T4QMKcZLmuM4dSZExAkd-48CF-tda2Uyc4vxRCiQkXMI4mTRG5FCcqZzyqHm-kGAHQxmFuwOddxe25nIQ2jnkfZmEm2UffWdAzQ74J8AOwbDCNdKEWp62uqKJbHX2tqSsdbA48Jiyspj83HUFk37Bix0W8yhfRKw93bYIALKwd4XCzyrKHeO463r6KYDYCOsN6ubMNC-5rR_9UmshgD1ooZhZWWIWpswbQXplpFFhvgSul6S7KPvwtxcFmhg-eEwuuVr7hfLzPfo3mTib036LvUciZDrl7GnnTomc7EuaPyYZEZWE2JBfCZjUs4ibC25oh_ZeJ8dKTCQwSxdppt9ELeXsvsiwcG7SBQILmKCWSEcwcD3LdfOlsvbnRumJCglWvgbds-6zitcdIWpGSg5wG37zuQFAWxCpcyRjZ64MSgg-jp5S_G9krW_jeF7LN_I94VOYYmRMtapvC4uFhA2l3BXapRdATmYPMEudbg8_LiIMx-du7uztfaJI0Q1DmU_2VE5f7KfoHuCbxFGMHM8ZWNL5Y261mc1w84eQaGJbnGfsn0ZW6svlbxMCa4dpFQbSoJR27E53xYYbgdZP_XG9kBauKKMBGmqHF7rVtuw7256eftwqSXMItLTdeP6L9jzf41zc41EMctsCRprkcxpsE-fb9R5nZVF8y7clqb3vLlGJbpJ18Bz6Zu8uPPZG178D9kT2A-Rny_KbBwM_4uRiAfE3wFwKdts96cS00SGBvnljo8r1oAy8pZs7IMgByIUtfmBaOQm7KgvQprzDlVR6R59thOGYexl6KNIcC3WvOYQkMjyviZAEuWyRGrthyCJpvhigS3d9-f0zXqTKuxdFF7z2NJpper4xvTRW7LeXsjaYg44iKx6rQZkLrLlkh5KZSpv66bVQVhpLub9c0116YnkQvYp09V8ANXM7_iP6kTZ2GqbUrc0g5vbRy3YC1JJ_Fwfr1v-6NgJ7fxULHwa1ld41Rz_rEPDab4zQX7b14QSCZIWSR4vcrneQtjyPSDP6c202fPnfqih1PwPLUzE2Y_aE1GKzTEc8uuemnTiR7XnphjjC_10aTiCWB2FCXqrKcN8ScxZFRYwBZIuxjMmg2bzegjPikgWF_iSaZTjg7XW6AS-d9H_hz9VN9RBJFYr2xPzRC9RKPV4w70xsrBnmPxF7sPzjN5_C8HVMF1j-I97EBvxgqUcFxPdKORessng7h9b_WNk8vQ1XEfiRBO-6IIRwmwXs11MXjDJ2yqmWfhuThnfGMx4E2YAthkqXbOmKsRXnuqXna_VH8wBUHotTiHgSdrqMzWxt6hGYhJkbLNJPMl9DlYqOFGDBytRBb_a4NwVrZXcQFse&pos=20&reqid=Ultx1Ilh0QxtgPSY&type=CLICK
Combo 10 Quần Lót Nữ Cotton Thái Họa Tiết Trơn Cao Cấp - Co Giãn - Mềm Mịn - Nhiều Màu - Freesize 42-57 kg - Tặng kèm set 10 thun cột tóc xinh xắn,79.899 ₫,-22%,Đã bán 64,https://salt.tikicdn.com/cache/280x280/ts/product/b1/d8/4f/6cacd90a862b7af04b7582d3051e32d3.jpg,https://tiki.vn/combo-10-quan-lot-nu-cotton-thai-sieu-min-co-gian-4-chieu-tot-nhieu-mau-freesize-42-57-kg-tang-kem-set-10-thun-cot-toc-xinh-xan-p55096570.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.55096571&itm_medium=CPC&itm_source=tiki-reco&spid=55096571
"Bộ 5 Quần Lót Đùi, quần mặc váy nâng mông, kháng khuẩn thương hiệu BAW NT03",129.000 ₫,-35%,Đã bán 627,https://salt.tikicdn.com/cache/280x280/ts/product/99/73/5e/4d6286d05b766dbc41bc6a681fb9611f.jpg,https://tiki.vn/bo-5-quan-lot-dui-quan-mac-vay-nang-mong-khang-khuan-thuong-hieu-baw-nt03-p82905115.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.82905121&itm_medium=CPC&itm_source=tiki-reco&spid=82905121
Set 10 Quần Lót Nữ Cotton Pulo Siêu Thoải Mái,85.000 ₫,-0%,Đã bán 3978,https://salt.tikicdn.com/cache/280x280/ts/product/2a/35/24/96ace296d345dd35db8acc7e121d6864.jpg,https://tiki.vn/set-10-quan-lot-nu-cotton-pulo-sieu-thoai-mai-p37833320.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.178952042&itm_medium=CPC&itm_source=tiki-reco&spid=178952042
Áo Chống Nắng Nữ CARDINA 2 Lớp Chất Thun Lạnh Chống Tia UV 2NF02,356.000 ₫,-0%,Đã bán 5,https://salt.tikicdn.com/cache/280x280/ts/product/53/40/fd/58b931d4e4cf820995ac0c5c3ae7a017.jpg,https://tiki.vn/ao-chong-nang-nu-cardina-2-lop-chat-thun-lanh-chong-tia-uv-2nf02-p162350958.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.162350966&itm_medium=CPC&itm_source=tiki-reco&spid=162350966
Combo 06 quần lót nũ thun lạnh Vera,330.000 ₫,-0%,Đã bán 17,https://salt.tikicdn.com/cache/280x280/ts/product/e5/80/9f/1b0dcd4320afa527ac99f406e4a89e5b.jpg,https://tiki.vn/combo-06-quan-lot-nu-thun-lanh-vera-p58338964.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202302230600_MD_batched_PID.58338972&itm_medium=CPC&itm_source=tiki-reco&spid=58338972
