Áo Khoác Nỉ Unisex Tag Nhựa WZS,₫139.000 - ₫169.000,"Đã bán 6,3k",TP. Hồ Chí Minh,https://shopee.vn/%C3%81o-Kho%C3%A1c-N%E1%BB%89-Unisex-Tag-Nh%E1%BB%B1a-WZS-i.237033806.18146037129?sp_atk=43e5e7aa-52a3-4d01-93eb-9329c44454f1&xptdk=43e5e7aa-52a3-4d01-93eb-9329c44454f1
[Mã FATRANG giảm đến 30k đơn 99k] Quần jeans lưng cao ống rộng màu RETRO,₫250.000,"Đã bán 4,2k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-jeans-l%C6%B0ng-cao-%E1%BB%91ng-r%E1%BB%99ng-m%C3%A0u-RETRO-i.168779384.18350874311?sp_atk=f8215133-22be-4cdd-931c-334214185202&xptdk=f8215133-22be-4cdd-931c-334214185202
Áo thun phông logo tay nam nữ PINK tay lỡ form rộng SENSE Unisex,₫75.000 - ₫79.000,"Đã bán 4,9k",TP. Hồ Chí Minh,https://shopee.vn/%C3%81o-thun-ph%C3%B4ng-logo-tay-nam-n%E1%BB%AF-PINK-tay-l%E1%BB%A1-form-r%E1%BB%99ng-SENSE-Unisex-i.120324880.23006461484?sp_atk=07d22003-a513-471d-99e7-92139bee6a53&xptdk=07d22003-a513-471d-99e7-92139bee6a53
[Mã FATRANG giảm đến 30k đơn 99k] Áo Khoác Cardigan Trắng Nâu Túi Gấu Nữ form rộng xinh xắn,₫110.000,"Đã bán 8,3k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-%C3%81o-Kho%C3%A1c-Cardigan-Tr%E1%BA%AFng-N%C3%A2u-T%C3%BAi-G%E1%BA%A5u-N%E1%BB%AF-form-r%E1%BB%99ng-xinh-x%E1%BA%AFn-i.711707322.20160927001?sp_atk=65755c80-ff28-465c-9f6c-aa5d89f4ea42&xptdk=65755c80-ff28-465c-9f6c-aa5d89f4ea42
[Mã FATRANG giảm đến 30k đơn 99k] ÁO KHOÁT GÂN ĐŨA TO CÓ NÓN THỜI TRANG CAO CẤP HÀNG VNXK,₫79.000 - ₫89.000,"Đã bán 2,1k",TP. Hồ Chí Minh,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-%C3%81O-KHO%C3%81T-G%C3%82N-%C4%90%C5%A8A-TO-C%C3%93-N%C3%93N-TH%E1%BB%9CI-TRANG-CAO-C%E1%BA%A4P-H%C3%80NG-VNXK-i.90033870.23909230095?sp_atk=9a362233-e8cb-4e7a-ba54-1905848959c2&xptdk=9a362233-e8cb-4e7a-ba54-1905848959c2
[Mã FATRANG giảm đến 30k đơn 99k] Quần Lót Nữ Ren Sexy Chun Hông Gợi Cảm Tạo Đường Cong Quyến Rũ 2824,₫30.000,"Đã bán 17,2k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-Ren-Sexy-Chun-H%C3%B4ng-G%E1%BB%A3i-C%E1%BA%A3m-T%E1%BA%A1o-%C4%90%C6%B0%E1%BB%9Dng-Cong-Quy%E1%BA%BFn-R%C5%A9-2824-i.125581229.18037463337?sp_atk=559af3da-e5cd-45d0-8f62-59cefa7000a4&xptdk=559af3da-e5cd-45d0-8f62-59cefa7000a4
"[ Rẻ vô địch ] Áo thun có cổ , áo polo form rộng tay lỡ - CRHSUR",₫75.000,"Đã bán 18,7k",Thanh Hóa,https://shopee.vn/-R%E1%BA%BB-v%C3%B4-%C4%91%E1%BB%8Bch-%C3%81o-thun-c%C3%B3-c%E1%BB%95-%C3%A1o-polo-form-r%E1%BB%99ng-tay-l%E1%BB%A1-CRHSUR-i.259496548.18725303547?sp_atk=d2b3d575-2253-4c7f-801a-6204e075f0a4&xptdk=d2b3d575-2253-4c7f-801a-6204e075f0a4
"Quần Short Thun DREW, ESSENTIAL - Street Style Nam, Nữ - Đùi Thể Thao, Gym - Trắng, Đen, Xám - Quần:",₫72.000 - ₫84.700,"Đã bán 4,1k",TP. Hồ Chí Minh,https://shopee.vn/Qu%E1%BA%A7n-Short-Thun-DREW-ESSENTIAL-Street-Style-Nam-N%E1%BB%AF-%C4%90%C3%B9i-Th%E1%BB%83-Thao-Gym-Tr%E1%BA%AFng-%C4%90en-X%C3%A1m-Qu%E1%BA%A7n--i.63569693.15291071940?sp_atk=5fbf7ea1-728c-43ba-b600-6d73a7e1a935&xptdk=5fbf7ea1-728c-43ba-b600-6d73a7e1a935
[Mã FATRANG giảm đến 30k đơn 99k] Áo thun Outeriity SIG 2-WHITE- phông unisex from rộng Limita (V205),₫139.000,"Đã bán 6,6k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-%C3%81o-thun-Outeriity-SIG-2-WHITE-ph%C3%B4ng-unisex-from-r%C3%B4%CC%A3ng-Limita-(V205)-i.489922068.12061205222?sp_atk=d00d6678-8009-4e7e-a0a7-7bd223fad8c7&xptdk=d00d6678-8009-4e7e-a0a7-7bd223fad8c7
[Mã FATRANG giảm đến 30k đơn 99k] Bộ Pijama Cao Cấp Chất Lụa Gấm Tay Cộc - Quần Dài,₫115.000 - ₫125.000,"Đã bán 10,3k",Hưng Yên,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-B%E1%BB%99-Pijama-Cao-C%E1%BA%A5p-Ch%E1%BA%A5t-L%E1%BB%A5a-G%E1%BA%A5m-Tay-C%E1%BB%99c-Qu%E1%BA%A7n-D%C3%A0i-i.361430568.9032724304?sp_atk=cf1dcb3a-7634-4315-9733-e6e127bfd76b&xptdk=cf1dcb3a-7634-4315-9733-e6e127bfd76b
"[Mã FATRANG giảm đến 30k đơn 99k] Quần ống suông dài nỉ nhung tăm to độc đáo, quần ống rộng mẫu mới m909",₫120.000,Đã bán 23k,Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-%E1%BB%91ng-su%C3%B4ng-d%C3%A0i-n%E1%BB%89-nhung-t%C4%83m-to-%C4%91%E1%BB%99c-%C4%91%C3%A1o-qu%E1%BA%A7n-%E1%BB%91ng-r%E1%BB%99ng-m%E1%BA%ABu-m%E1%BB%9Bi-m909-i.58403918.14294060469?sp_atk=6665ac95-5f66-49e3-94dc-937d71b18a50&xptdk=6665ac95-5f66-49e3-94dc-937d71b18a50
[Mã FATRANG giảm đến 30k đơn 99k] Chân Váy KaKi Chữ A Túi Hộp Phong Cách Hàn Quốc Có Quần Trong Lên From Xinh,₫85.000 - ₫95.000,"Đã bán 8,4k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Ch%C3%A2n-V%C3%A1y-KaKi-Ch%E1%BB%AF-A-T%C3%BAi-H%E1%BB%99p-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-C%C3%B3-Qu%E1%BA%A7n-Trong-L%C3%AAn-From-Xinh-i.267034657.21464012646?sp_atk=5fdd643f-a4d0-4688-a3c2-a5b47981438e&xptdk=5fdd643f-a4d0-4688-a3c2-a5b47981438e
"Sét đồ ngủ hai dây họa tiết sexxy co giãn, Bộ ngủ 2 dây mát lạnh BN0082 - NhiNhi Shop",₫59.000 - ₫69.000,"Đã bán 28,1k",Hà Nội,https://shopee.vn/S%C3%A9t-%C4%91%E1%BB%93-ng%E1%BB%A7-hai-d%C3%A2y-h%E1%BB%8Da-ti%E1%BA%BFt-sexxy-co-gi%C3%A3n-B%E1%BB%99-ng%E1%BB%A7-2-d%C3%A2y-m%C3%A1t-l%E1%BA%A1nh-BN0082-NhiNhi-Shop-i.20097614.5691350424?sp_atk=4047d142-60ba-4f42-a1bd-c83efc042bea&xptdk=4047d142-60ba-4f42-a1bd-c83efc042bea
Áo ngực nữ Sinh cotton không gọng đệm mỏng cup ngực nhỏ phom ôm không hở viền AL52,₫27.800 - ₫31.900,"Đã bán 7,7k",Hà Nội,https://shopee.vn/%C3%81o-ng%E1%BB%B1c-n%E1%BB%AF-Sinh-cotton-kh%C3%B4ng-g%E1%BB%8Dng-%C4%91%E1%BB%87m-m%E1%BB%8Fng-cup-ng%E1%BB%B1c-nh%E1%BB%8F-phom-%C3%B4m-kh%C3%B4ng-h%E1%BB%9F-vi%E1%BB%81n-AL52-i.275954116.18668566057?sp_atk=6b2605ac-8303-4108-8d90-039cd410563d&xptdk=6b2605ac-8303-4108-8d90-039cd410563d
"Đầm tiểu thơ xinh xắn HOT TREND Váy trắng đính nơ Váy dáng dài, cổ vuông siêu xinh cho nàng [Kèm ảnh thật 100%]",₫199.000,"Đã bán 21,7k",Hà Nội,https://shopee.vn/%C4%90%E1%BA%A7m-ti%E1%BB%83u-th%C6%A1-xinh-x%E1%BA%AFn-HOT-TREND-V%C3%A1y-tr%E1%BA%AFng-%C4%91%C3%ADnh-n%C6%A1-V%C3%A1y-d%C3%A1ng-d%C3%A0i-c%E1%BB%95-vu%C3%B4ng-si%C3%AAu-xinh-cho-n%C3%A0ng-K%C3%A8m-%E1%BA%A3nh-th%E1%BA%ADt-100--i.82475287.13123568581?sp_atk=353d57bc-f24a-4b7b-b370-ed48d32591fb&xptdk=353d57bc-f24a-4b7b-b370-ed48d32591fb
Áo Bra Nữ 2 dây - Áo Ngực Nữ chữ U hở lưng không gọng nâng ngực Danbikini mẫu BIGU,₫15.800 - ₫16.800,"Đã bán 187,8k",Hà Nội,https://shopee.vn/%C3%81o-Bra-N%E1%BB%AF-2-d%C3%A2y-%C3%81o-Ng%E1%BB%B1c-N%E1%BB%AF-ch%E1%BB%AF-U-h%E1%BB%9F-l%C6%B0ng-kh%C3%B4ng-g%E1%BB%8Dng-n%C3%A2ng-ng%E1%BB%B1c-Danbikini-m%E1%BA%ABu-BIGU-i.275954116.7061685731?sp_atk=b9cac26c-1e82-4a43-b383-22259adf4634&xptdk=b9cac26c-1e82-4a43-b383-22259adf4634
"[Mã FATRANG giảm đến 30k đơn 99k] Áo SIGNATURE TEE - WHITE - Cotton form rộng tay lỡ , dáng Sweater Oversize (V148)",₫126.000,"Đã bán 26,1k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-%C3%81o-SIGNATURE-TEE-WHITE-Cotton-form-r%E1%BB%99ng-tay-l%E1%BB%A1-d%C3%A1ng-Sweater-Oversize-(V148)-i.403592743.3794009890?sp_atk=fbf20896-5d5f-4029-9b1c-70f9f65e1f92&xptdk=fbf20896-5d5f-4029-9b1c-70f9f65e1f92
Áo ngực nữ sinh không gọng - Áo Bra Nữ đệm mỏng cup ngực nhỏ phom ôm không hở viền MÃ AL53,₫27.800 - ₫31.900,"Đã bán 5,1k",Hà Nội,https://shopee.vn/%C3%81o-ng%E1%BB%B1c-n%E1%BB%AF-sinh-kh%C3%B4ng-g%E1%BB%8Dng-%C3%81o-Bra-N%E1%BB%AF-%C4%91%E1%BB%87m-m%E1%BB%8Fng-cup-ng%E1%BB%B1c-nh%E1%BB%8F-phom-%C3%B4m-kh%C3%B4ng-h%E1%BB%9F-vi%E1%BB%81n-M%C3%83-AL53-i.275954116.16591656694?sp_atk=567b8f20-c449-4d6c-881f-331cb7a4a1fe&xptdk=567b8f20-c449-4d6c-881f-331cb7a4a1fe
[ Rẻ vô địch ] Áo thun cotton tay lỡ dáng rộng unisex - Gấu vre,₫59.000,"Đã bán 1,9k",Thanh Hóa,https://shopee.vn/-R%E1%BA%BB-v%C3%B4-%C4%91%E1%BB%8Bch-%C3%81o-thun-cotton-tay-l%E1%BB%A1-d%C3%A1ng-r%E1%BB%99ng-unisex-G%E1%BA%A5u-vre-i.259496548.20965275116?sp_atk=9c079fdd-56d7-4995-8b6c-22fbf878003c&xptdk=9c079fdd-56d7-4995-8b6c-22fbf878003c
Quần Nhung Tăm Ống Rộng Dây Rút Xuất Hàn Mặc Tôn Dáng Siêu Xinh 909,₫130.000,"Đã bán 10,6k",Hà Nội,https://shopee.vn/Qu%E1%BA%A7n-Nhung-T%C4%83m-%E1%BB%90ng-R%E1%BB%99ng-D%C3%A2y-R%C3%BAt-Xu%E1%BA%A5t-H%C3%A0n-M%E1%BA%B7c-T%C3%B4n-D%C3%A1ng-Si%C3%AAu-Xinh-909-i.297542131.20010627838?sp_atk=3563b2c1-94eb-4fd7-bf35-a5cbaea21cc4&xptdk=3563b2c1-94eb-4fd7-bf35-a5cbaea21cc4
[Mã FATRANG giảm đến 30k đơn 99k] ÁO THUN OTIS CLUB unixex nam nữ Áo tay lỡ form rộng dáng oversize - V388,₫139.000,"Đã bán 9,3k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-%C3%81O-THUN-OTIS-CLUB-unixex-nam-n%E1%BB%AF-%C3%81o-tay-l%E1%BB%A1-form-r%E1%BB%99ng-d%C3%A1ng-oversize-V388-i.409429071.11482189117?sp_atk=fdd1f952-d0d9-497c-b77e-e9aa0d2bc541&xptdk=fdd1f952-d0d9-497c-b77e-e9aa0d2bc541
Quần Culottes ống suông rộng,₫74.000 - ₫99.000,Đã bán 20k,Hà Nội,https://shopee.vn/Qu%E1%BA%A7n-Culottes-%E1%BB%91ng-su%C3%B4ng-r%E1%BB%99ng-i.162991760.20531832581?sp_atk=80f7fbf7-fb67-408c-aa78-64d388601742&xptdk=80f7fbf7-fb67-408c-aa78-64d388601742
[Mã FATRANG giảm đến 30k đơn 99k] Set bộ áo mix MPB quần chân váy siêu hot bộ nữ xuân hè,₫79.000 - ₫129.000,"Đã bán 1,9k",Hà Nam,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Set-b%E1%BB%99-%C3%A1o-mix-MPB-qu%E1%BA%A7n-ch%C3%A2n-v%C3%A1y-si%C3%AAu-hot-b%E1%BB%99-n%E1%BB%AF-xu%C3%A2n-h%C3%A8-i.143402140.11998932053?sp_atk=efba9d09-58b5-4f21-b4f6-519b4017b344&xptdk=efba9d09-58b5-4f21-b4f6-519b4017b344
Bộ Quần Áo Mặc Nhà Thể Thao Nam Mùa Hè Phong Cách Cao Cấp ZERO,₫300.000,"Đã bán 70,5k",Hà Nội,https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-M%E1%BA%B7c-Nh%C3%A0-Th%E1%BB%83-Thao-Nam-M%C3%B9a-H%C3%A8-Phong-C%C3%A1ch-Cao-C%E1%BA%A5p-ZERO-i.40342563.3015403040?sp_atk=23dd5e1c-1f40-4f3f-bdb2-b9d03ce4be8c&xptdk=23dd5e1c-1f40-4f3f-bdb2-b9d03ce4be8c
"[Mã FATRANG giảm đến 30k đơn 99k] Quần jeans ống xuông nữ, Quần bò Suông cạp cao dáng đứng cao cấp Camm JN1",₫298.000,Đã bán 203,Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-jeans-%E1%BB%91ng-xu%C3%B4ng-n%E1%BB%AF-Qu%E1%BA%A7n-b%C3%B2-Su%C3%B4ng-c%E1%BA%A1p-cao-d%C3%A1ng-%C4%91%E1%BB%A9ng-cao-c%E1%BA%A5p-Camm-JN1-i.957250038.20573885757?sp_atk=8ac777b0-4e55-414c-9db5-d5ecf7d1cc0f&xptdk=8ac777b0-4e55-414c-9db5-d5ecf7d1cc0f
Quần lót nữ gen bụng su đúc có thanh chống cuộn - quần gen nịt bụng giảm eo [N36],₫65.000,"Đã bán 32,3k",TP. Hồ Chí Minh,https://shopee.vn/Qu%E1%BA%A7n-l%C3%B3t-n%E1%BB%AF-gen-b%E1%BB%A5ng-su-%C4%91%C3%BAc-c%C3%B3-thanh-ch%E1%BB%91ng-cu%E1%BB%99n-qu%E1%BA%A7n-gen-n%E1%BB%8Bt-b%E1%BB%A5ng-gi%E1%BA%A3m-eo-N36--i.165962048.19919184362?sp_atk=1e86f038-c9d3-41e5-8c81-946284e6c553&xptdk=1e86f038-c9d3-41e5-8c81-946284e6c553
Quần jeans nữ ống loe màu xanh nhạt phong cách Ulzzang,₫225.000,"Đã bán 7,6k",Hà Nội,https://shopee.vn/Qu%E1%BA%A7n-jeans-n%E1%BB%AF-%E1%BB%91ng-loe-m%C3%A0u-xanh-nh%E1%BA%A1t-phong-c%C3%A1ch-Ulzzang-i.168779384.16832810586?sp_atk=d5d04d08-195d-4e93-af35-03cc017da6e9&xptdk=d5d04d08-195d-4e93-af35-03cc017da6e9
"Đồ Bộ Nữ, Bộ Đũi Nữ, Áo Dài Tay, Quần Cộc, Vải Đũi Cao Cấp Không Nhăn, Quần Lưng Thun Mặc Nhà, Mặc Đi Chơi. Mã D1",₫219.000,"Đã bán 4,3k",Hà Nội,https://shopee.vn/%C4%90%E1%BB%93-B%E1%BB%99-N%E1%BB%AF-B%E1%BB%99-%C4%90%C5%A9i-N%E1%BB%AF-%C3%81o-D%C3%A0i-Tay-Qu%E1%BA%A7n-C%E1%BB%99c-V%E1%BA%A3i-%C4%90%C5%A9i-Cao-C%E1%BA%A5p-Kh%C3%B4ng-Nh%C4%83n-Qu%E1%BA%A7n-L%C6%B0ng-Thun-M%E1%BA%B7c-Nh%C3%A0-M%E1%BA%B7c-%C4%90i-Ch%C6%A1i.-M%C3%A3-D1-i.801393767.20346797757?sp_atk=0cebaa17-f668-4b2b-a99f-da9f9d095e8c&xptdk=0cebaa17-f668-4b2b-a99f-da9f9d095e8c
"Áo thun tay lỡ unisex SADTAGRAM TEE - Áo phông F&S nam nữ form rộng cho cặp đôi vải dày dặn, thoáng mát",₫69.000,"Đã bán 42,4k",TP. Hồ Chí Minh,https://shopee.vn/%C3%81o-thun-tay-l%E1%BB%A1-unisex-SADTAGRAM-TEE-%C3%81o-ph%C3%B4ng-F-S-nam-n%E1%BB%AF-form-r%E1%BB%99ng-cho-c%E1%BA%B7p-%C4%91%C3%B4i-v%E1%BA%A3i-d%C3%A0y-d%E1%BA%B7n-tho%C3%A1ng-m%C3%A1t-i.13402666.16653489002?sp_atk=edaf9379-d41d-4a62-bed2-53a1f91c18b6&xptdk=edaf9379-d41d-4a62-bed2-53a1f91c18b6
[Mã FATRANG giảm đến 30k đơn 99k] Quần bò jeans nữ ống đứng co dãn 4 chiều cạp cao Win Boutique,₫90.000 - ₫125.000,"Đã bán 39,4k",Hà Nội,https://shopee.vn/-M%C3%A3-FATRANG-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-b%C3%B2-jeans-n%E1%BB%AF-%E1%BB%91ng-%C4%91%E1%BB%A9ng-co-d%C3%A3n-4-chi%E1%BB%81u-c%E1%BA%A1p-cao-Win-Boutique-i.384784069.13534986159?sp_atk=291480ec-4bd3-404a-8fde-c1eec8872ac0&xptdk=291480ec-4bd3-404a-8fde-c1eec8872ac0
ÁO THUN UNISEX FORM ÂU RAGE OF THE SEA “ONELINEGIRL”,₫190.000,"Đã bán 6,8k",TP. Hồ Chí Minh,https://shopee.vn/%C3%81O-THUN-UNISEX-FORM-%C3%82U-RAGE-OF-THE-SEA-%E2%80%9CONELINEGIRL%E2%80%9D-i.307351763.14293639984?sp_atk=9b74696c-c099-452e-a726-40168386ee03&xptdk=9b74696c-c099-452e-a726-40168386ee03
Quần Lót Nữ Đúc Su LADI Cạp Viền Sóng Không Đường May Mềm Mại MÃ 16A,₫25.000,"Đã bán 5,8k",Hà Nội,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-%C4%90%C3%BAc-Su-LADI-C%E1%BA%A1p-Vi%E1%BB%81n-S%C3%B3ng-Kh%C3%B4ng-%C4%90%C6%B0%E1%BB%9Dng-May-M%E1%BB%81m-M%E1%BA%A1i-M%C3%83-16A-i.884975752.18661536201?sp_atk=8af3643d-ad61-4034-b99a-b1f93cb2ddff&xptdk=8af3643d-ad61-4034-b99a-b1f93cb2ddff
"Áo sơ mi nữ dài tay form rộng ulzzang kiểu hàn basic màu trắng, xanh, nâu, vàng, tím dễ phối đồ",₫150.000,"Đã bán 3,5k",Hà Nội,https://shopee.vn/%C3%81o-s%C6%A1-mi-n%E1%BB%AF-d%C3%A0i-tay-form-r%E1%BB%99ng-ulzzang-ki%E1%BB%83u-h%C3%A0n-basic-m%C3%A0u-tr%E1%BA%AFng-xanh-n%C3%A2u-v%C3%A0ng-t%C3%ADm-d%E1%BB%85-ph%E1%BB%91i-%C4%91%E1%BB%93-i.109992618.22521166092?sp_atk=564e9ce8-6d61-4a3a-901d-ea0caed39d58&xptdk=564e9ce8-6d61-4a3a-901d-ea0caed39d58
Quần lót cao cấp chất gân tăm ADVANCED C3,₫25.000,"Đã bán 26,9k",Hà Nội,https://shopee.vn/Qu%E1%BA%A7n-l%C3%B3t-cao-c%E1%BA%A5p-ch%E1%BA%A5t-g%C3%A2n-t%C4%83m-ADVANCED-C3-i.39923306.2073684447?sp_atk=5d66468e-9b83-4e8f-b12f-917b65db11cb&xptdk=5d66468e-9b83-4e8f-b12f-917b65db11cb
